source_id,source_type,nombre_limpio,categoria,tags,prioridad,es_fijo,pertenece_a,es_reembolsable,deudor,felicidad,revisado,nota,split_group_id,group_id,monto_asignado
699eca3a9018064637bf4125720e2631,BANCA,Transf. Directa A Delgado  Almeida Joel Ricardo,Alimentación,Desayuno,Deseo,False,---,False,,7.0,True,Encebollados Fiesta Rubia,,,
2043e281edf2fd61ec6a794317350236,BANCA,Cevichocho U Esquina,Alimentación,Almuerzo,Necesidad,False,---,False,,0.0,True,,,,
375f07e99f94a70626778d2105cf50cd,TARJETA,Universidad Catolica,Otro,Universidad,Necesidad,False,Yo,True,Mamá,6.0,True,Ingles,,,
2eb27c649f6ee27c256252e38a857bd3,BANCA,Pago Tarjeta De Credito Principal,Tarjeta,Tarjeta,Necesidad,True,---,False,,5.0,True,,,,
3142d0ac4121c85fa2da2d987c836b4b,TARJETA,Mc,Alimentación,Almuerzo,Necesidad,False,---,False,,6.0,True,,,,
e6d2b314ec6256206ec16dbcd1541bc5,BANCA,Manabas Grill Almuerzos,Alimentación,Almuerzo,Necesidad,False,---,False,,6.0,True,,,,
e0809d29ab70508698d5a36cb988e14b,TARJETA,Uber,Transporte,,Necesidad,False,Mamá,True,Mamá,5.0,True,,,d126262c-0f3d-4dbb-8f6a-d70522ca314b,
51ca612ecb8eedf8bf94b7d28798f5b0,TARJETA,Uber,Transporte,,Necesidad,False,Mamá,True,Mamá,5.0,True,,,d126262c-0f3d-4dbb-8f6a-d70522ca314b,
4f000e7f940646ed21306698b81587a9,BANCA,Transf. Deuna A Libreria Studium Cia Ltda Libreria Studium Cia Ltda,Otro,Universidad,Necesidad,False,Yo,True,Mamá,5.0,True,,,,
da4aee13446b26d847b129c5463d12fe,BANCA,Mens Barberia,Mensual,Corte,Necesidad,True,Yo,True,Mamá,7.0,True,,,,-10.0
da4aee13446b26d847b129c5463d12fe,BANCA,,Aseo,Corte,Necesidad,False,---,False,,7.0,True,,,,-6.0
7b37b069551fc78918005c04a6243b41,TARJETA,Supermaxi,Aseo,,Necesidad,False,Yo,True,Mamá,6.0,True,,,,
2dbe7d6bd4b1d16dcc0da68f0e290dc1,TARJETA,Mc,Alimentación,Almuerzo,Necesidad,False,---,False,,6.0,True,,,,
1ccd65da0fb777af7b3d60a187277391,BANCA,Cancelacion Plazo Fijo,Inversion,Inversion,---,False,---,False,,5.0,True,,,,
af1bc6699544699ef45f457225af27fd,BANCA,Interes (Transferencia Interior),Inversion,Inversion,---,False,---,False,,0.0,True,,,,
7d407d460190ea0ce26167fbafea3a7d,BANCA,Retencion 2% Rendimiento Financiero,Inversion,Inversion,---,False,---,False,,0.0,True,,,,
5bd14d17748da5d561dab462980f9e71,TARJETA,UBER EATS,Alimentación,,---,False,---,False,,0.0,True,,,4d4904a3-fe3a-4c7b-af57-8c84b687d52f,
7b506f476782d342ce59174485b888b9,TARJETA,UBER EATS,Alimentación,,---,False,---,False,,0.0,True,,,4d4904a3-fe3a-4c7b-af57-8c84b687d52f,
78bd4c9e4715b9b5a4f93f2950e14bea,TARJETA,Autoservipampa,Transporte,Gasolina,Necesidad,False,---,False,,5.0,True,,,ff33dc97-fc51-4096-82c5-87717671517c,
cdf396c188e90f5ce38636e8e845fe4f,TARJETA,Autoservipampa,Transporte,Gasolina,Necesidad,False,---,False,,5.0,True,,,ff33dc97-fc51-4096-82c5-87717671517c,
be228827d5eefaa7241a3d7c8753334a,TARJETA,Autoservipampa,Transporte,Gasolina,Necesidad,False,---,False,,5.0,True,,,ff33dc97-fc51-4096-82c5-87717671517c,
744a829999f1a6ac28973af70ee7fe42,BANCA,Madre,Mensual,Parqueadero,---,False,---,False,,0.0,True,,,,40.0
744a829999f1a6ac28973af70ee7fe42,BANCA,Madre,Mensual,"Mensual_Gasolina, Gasolina",---,False,---,False,,0.0,True,,,,5.0
