source_id,source_type,nombre_limpio,categoria,tags,prioridad,es_fijo,pertenece_a,es_reembolsable,deudor,felicidad,revisado,nota,split_group_id,group_id,monto_asignado
270992253ba044a2a1ad209ca4a8e708,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
4ba07474645b4438887494d57ed9e433,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
fa6ba52403f34eb4a7490a4a177d8066,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
28bac60caf0d4caaaa39e26110a536aa,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
c2f16b92e1ba44429493453d5f73be79,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,4,True,,,,
be9d465630b84f2d8a3c797b9a794292,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Deseo,False,,False,,3,True,,,,
c9c328d0cd8f450093c20907966875f6,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
f864650f65bb4360a8c951ff8eb09628,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
5ad0b556c83944afa75464852c5e44b5,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
f29ff85c4fd1427ba8499857117260e1,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
4d681e0bc7134f3bbfa6c39a5653977c,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
85ec3dff76e3443bb406af70351128bc,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
48c6f1d69a6241eeba89ea15f743b717,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
4dd2fda098bc4b0ab5dec504337ed4c3,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
6f932d9132b04a8dad09f29970ed1237,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,8,True,,,,
511dcb2d737940d5b8d50cf43340f9dc,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
2fd4eb06686a4939af9f57ee192b8995,TARJETA,PAGO INTERNET,Servicios Basicos,Internet_Telefono,Deseo,True,,False,,6,True,,,,
e7853ebfee84432eb32b3a3940ec6d58,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
1d743944d5f147d1adcf92459fa45667,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
ebc43172d26a498eaf296257beb21cd2,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
237536bb05634da790c1fe3bd3d6c480,TARJETA,AMAZON MOCK,Compras Personales,Gadget_Tech,Deseo,False,,False,,9,True,,,,
72e022789b5745599ac0689972a0bd3d,TARJETA,NETFLIX,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,6,True,,,,
50d26d2aa5674905835854dadc57851e,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
5fca792219b84ae3ac54e00012ce293c,TARJETA,SPOTIFY,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,7,True,,,,
18298232d1fb4299a8c53fc319d1cb80,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,3,True,,,,
047f8bfeef604f94a2853bc32ae5c6a9,TARJETA,SEGURO MEDICO,Salud,Seguro_Medico,Necesidad,True,,False,,7,True,,,,
46d029a47e554c79912266b5e3be84e6,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,5,True,,,,
c60e66d87dbe46879885a79f8b9a572a,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
8c506a1fd4844cd9b53e15f97bb814a1,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
5795acd1c11a4932bac492be190142c5,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
f57e8d951ba848e0aa3582de9e002116,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
99654c84a43f428091ea650d2e72da6f,TARJETA,CURSO UDEMY,Educacion,Curso_Desarrollo,Necesidad,False,,False,,7,True,,,,
d9139ea3e82e48308f95c76d46da4d5e,TARJETA,AGENCIA DE VIAJES RESERVA,Viajes,Viaje_Relax,Deseo,False,,False,,8,True,,,,
5ba1b7107c28435186c6518c4bd507b5,TARJETA,COMIDA PARA MASCOTA,Mascotas,Mascotas_Comida,Necesidad,True,,False,,6,True,,,,
ba574ab2f5d6408d9b869bb959e05262,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
8a9b5764872e4f67ab3f80e7554492af,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
96932b6330364ecdba9412d1a71db8d3,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,8,True,,,,
6378312cb50540eea3de77e5703052fb,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
ebe6bb631562487b8e5ee590ec87e938,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
165847260c6d476898bb32388c042723,TARJETA,ZARA MOCK,Compras Personales,Ropa_Trabajo,Deseo,False,,False,,7,True,,,,
d3bac76a4d03435085a2dbf445f59606,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
c16e01e93c3d4666a347dd6a98354164,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,3,True,,,,
701be0cf832140e08a2b108eb22f86db,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
5d7a72bdc33c4ee798abd3e30ad144d5,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
0af745c4b57446d1b52a6eb1d3bc09a0,TARJETA,AGENCIA DE VIAJES RESERVA,Viajes,Viaje_Relax,Deseo,False,,False,,9,True,,,,
f0b45c6d2e104ed1bdcaf31bba8ac060,TARJETA,CURSO UDEMY,Educacion,Curso_Desarrollo,Necesidad,False,,False,,7,True,,,,
8372c7e1d8c741048ed8511b4035c0e5,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,4,True,,,,
994f1c6e39884d00bf8c9aa8351bf21b,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
49f42f46d92847de853f962f83a275db,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
fb7be860f9bd4bf9aa3dde3c34e647aa,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,1,True,,,,
e7ba29d02fd84e38aef812ef84994a17,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
f913ff19778a493aa996daf5ba661122,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
cec90479ec7543f58bf06ef0fe7b5032,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
d7e8e70bcbba44e4908e33d0c8d79731,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
8528702d9370496ea25c95462e7ee85c,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
462a0c2397ab47a78123fb04a06aa2fb,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,3,True,,,,
8515e6142d0f4e6e99714a0f212e6d71,TARJETA,AMAZON MOCK,Compras Personales,Gadget_Tech,Deseo,False,,False,,9,True,,,,
694f45cc483b4fb4bd10d7eea967d4bf,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,3,True,,,,
9478d25db5444a0190e0329a5c59f0c3,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,4,True,,,,
b0688b81d2304a90b9cc8f2b5d3256e0,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
c9089a5d4a19489e86e047441e321d36,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,6,True,,,,
682dca7b6e754dd1ab764778936f9fcd,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
30f08f2f901d41ce91320797edc6a645,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
401d4ec6df9e4df29cd7802107b2c85c,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Deseo,False,,False,,3,True,,,,
ffa4bb892d29455d80dc9834c7a4a76e,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
6bc05901fbc54d4997aad77a7aaebf93,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
2d0f806e5040473c839760f4f7225292,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
066f3fa755b849daba90cebb88681163,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,8,True,,,,
8ee4de0d2df94d658c9469ae9e433270,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
3c2b6fa724024723888cc35c6ef38ee9,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
a5c9bbc0de6d4563913024e576ddeceb,TARJETA,PAGO INTERNET,Servicios Basicos,Internet_Telefono,Necesidad,True,,False,,5,True,,,,
7f6b5c81ef6e47898ff631d573386ba7,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,6,True,,,,
340c09a5454d4cdeaff331bc75e99cf1,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
dcdaa1522e37449d8e30e57ed114d460,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
081fbf09c4e74bd88839e86d9f130e75,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
1ac186e377ce48b4b2ca0a18e13b2b39,TARJETA,NETFLIX,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,4,True,,,,
85ecc7227618464680a33dcab165939d,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
4c1085d090db4f14857ae840e0385cef,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
e1c67d171a5e43f0ba3d998c2ef313d8,TARJETA,SPOTIFY,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,7,True,,,,
f54b2a1d3dc644eeb73622e8f4b3cde9,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
21af44eba24743428d33398aeb2fc842,TARJETA,SEGURO MEDICO,Salud,Seguro_Medico,Necesidad,True,,False,,5,True,,,,
209b4aa3220a4ced964de671a3b66279,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,2,True,,,,
199d081a40064ef1934d19de514acbfc,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
689517781460412f9c3292fe032c7d3d,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,4,True,,,,
f4bbd1b124ff455ca1aa6e28bdd8afc9,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
52c42142d0014acab200c24be2e9dc3e,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
420cb60568234d1db496dd382f949539,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,2,True,,,,
d9f1582348f3485a99ebc0e74c23a64f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
9ee82ed1f685476c88efb0690c2a3dc5,TARJETA,COMIDA PARA MASCOTA,Mascotas,Mascotas_Comida,Necesidad,True,,False,,6,True,,,,
7871d9e4012340dca509e8f08798e4ff,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
22b24467722849caaf47f72e60f1aab0,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
a35143f06eaf49b7a7fe708f6b3bbecf,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
63973c8ec69c4da79273d81db926d739,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,7,True,,,,
522ac59ce6c44e7aa91ed5f3adf56e8f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
407356d7d0f74cd5bbf11866adcd10f5,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
390771bafffe441a9a6d38990d81bcc0,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
4e645dfe5e034d93a29298b5113a32bc,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
69b39775d6124eceb80ade9db45707ef,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
e486b623c6fa48c1befb36ee8da49b5c,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
6a165052442a46e3aa1e37f31c090330,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
a4675d1c57fe413990b2814f48baf1f6,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
ad6e3ef25b5a4da0896c850e8458120f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
f63641808ff64ca88e210bdd436d1e01,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
4da983a4e0dc4aaaa69a15b1419f0221,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
fcd13df1763045baa31593652f5885fc,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,3,True,,,,
ae12943217e24c729adc5d7180e8bcc7,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
6bd7db153f084b2bb4b23a788629f37f,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,7,True,,,,
2d37308f8f724b3980205e27c311c436,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
ac0d851fcf1b4c808ea8a07846dc1c2e,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
a604c866f95c4980bccda2bc5cbc7dc5,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
d87db33af2d34b48b5e4e434c9ed6d5f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
00fd968a25c8487bb91818fe9424d15d,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,6,True,,,,
310c23282a784e96b9c5e1b56a725ac0,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,2,True,,,,
c594d44ff07e40e8b0a80c7cf7235f24,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
b1afb8edfe5f434089cdec3e499b772d,TARJETA,PAGO INTERNET,Servicios Basicos,Internet_Telefono,Necesidad,True,,False,,3,True,,,,
4752b7e0670d4915b416bf9b18a9f612,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,2,True,,,,
1cc55c82d76b44968d370b93ef1b4dec,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
75ad0b811866473782b493177cfefb8d,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
d2baff9ec40141fbb5a1ae6e51ab4fbd,TARJETA,AMAZON MOCK,Compras Personales,Gadget_Tech,Deseo,False,,False,,9,True,,,,
e203e63ae2e14081b763a53839760926,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
4343c28cb9514d55b8455e7519a09bfd,TARJETA,NETFLIX,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,6,True,,,,
14a41858f18e4db78ce4134556dbe39d,TARJETA,AGENCIA DE VIAJES RESERVA,Viajes,Viaje_Relax,Deseo,False,,False,,9,True,,,,
3756339176b44d429d1da1d36cd7f721,TARJETA,SPOTIFY,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,7,True,,,,
7079ec5136d7419d962f6dce8d49ae3b,TARJETA,AGENCIA DE VIAJES RESERVA,Viajes,Viaje_Relax,Deseo,False,,False,,9,True,,,,
952f7965922a487da822e3d9150c73c8,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
0bae1427319540648ca4264e6f0019aa,TARJETA,SEGURO MEDICO,Salud,Seguro_Medico,Necesidad,True,,False,,5,True,,,,
942175daf61a43a7a7e51f197bc9c9ca,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
69036a81ca254def84439109f130138e,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
2c7163db76714c85b2fb0a1d7e077c24,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,6,True,,,,
072874da840848619ba7fca50649bd37,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
5680614e6d1b4ec2a322a01b2c7d73ff,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,7,True,,,,
c504043813574cb98a7f4d39add862b7,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
65ff1a88ecb44810b495f82611be3d69,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
ffd914e90f9a4fa6afcc47ddcf9a33fe,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
8ea3a68afa0e4dd2b93964161a64c122,TARJETA,COMIDA PARA MASCOTA,Mascotas,Mascotas_Comida,Necesidad,True,,False,,6,True,,,,
d7546ce7a2eb4b7dadd50cd5ee4f7524,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
8966134fc46a4fd08f962b2643ef3494,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,2,True,,,,
319a11aaf1f649b5860de681b0c9c68f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
8969db80cba546f586331a1e1ae4487f,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,8,True,,,,
22948d7d7a1e47878a81fdb23182f7b1,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
5be33335b3034d6abf49fb3e418b3bf7,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
f5cf504de6cf4eaf988b9ce2041ba41c,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
525f680609d8404da078595a42b2f3c8,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
b69a304781794752ae7849146d4cbc01,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
ea81a5a622b742169b61ba156a465ff3,TARJETA,AMAZON MOCK,Compras Personales,Gadget_Tech,Deseo,False,,False,,9,True,,,,
c0dc7a7f5eff4eb58ae3127e881b9ede,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
671824db0111429fbe0191c27cfcb055,TARJETA,AMAZON MOCK,Compras Personales,Gadget_Tech,Deseo,False,,False,,9,True,,,,
181b3f88e4364ad1ab3f75fcd6dd5f1f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
eef9d7f0d24c4c8bbf169b0c38529a1e,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
8f2c4850d1da43e396abb6c6fe82539d,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,6,True,,,,
27bab220740d449597d5be4041054103,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
d47d8b7d23744090b042f5a6dbacf150,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
d6cd71178ecf41f6bc4599bd174c218a,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
59ee400f97e74f0490b5087301157161,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
5c9c1bf2adab44cdb02abfec4ce04693,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,4,True,,,,
a7b161944293497a91086afd3e3b3bc2,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
20ccb76b5d374509a16faddc9e6b0f19,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,7,True,,,,
2b28238ba5324f8cb24c9d13c97ba9ee,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
9669037e0e9f436686e79a36f0e3ef06,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,9,True,,,,
1c7ea1b102804a48a87d0e9fd7fe5adf,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
7e286fbf5273482fb095a71f18649a49,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,8,True,,,,
4c2234ec1e6f4bada594f574b9c047bf,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
f32abf206ef04f4da96e54b60b995e6f,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
8513f340e1aa4f17a73bdb19e4232c0e,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
d42a4dd521094937bcad8a95f3a892cd,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
3597c90a5f554f028bc7de2c2cf6a323,TARJETA,PAGO INTERNET,Servicios Basicos,Internet_Telefono,Necesidad,True,,False,,7,True,,,,
92850417715f412ca385065d1b272de3,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
7281da990ba147a5825d18d124f164e7,TARJETA,CURSO UDEMY,Educacion,Curso_Desarrollo,Necesidad,False,,False,,7,True,,,,
5ba4ea91fe8e40e4b1e818ecb2520305,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,2,True,,,,
0c5264048bfc4fa4ac95670cc8b0f983,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
612f23c17ad943cb9e6240c738a2b462,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
819667e8e01147cab590410d0408821e,TARJETA,NETFLIX,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,6,True,,,,
48ec8f75a90b4c6ab7449eec7ee6d53f,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,6,True,,,,
633b1dff17a34bdf9132a5ad572848b2,TARJETA,SPOTIFY,Entretenimiento,Streaming_Mensual,Deseo,True,,False,,9,True,,,,
8348098b55b5403f9a83e87bdf37e9df,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,6,True,,,,
903e4844262f4321bc0d28fa9c490576,TARJETA,SEGURO MEDICO,Salud,Seguro_Medico,Necesidad,True,,False,,3,True,,,,
86a76c0658c946e0b5dad7d3d4d076b0,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
6a7516a540e041afb0bcc991ac6f0241,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
b4deb99d63c14d2dbff8afb8fb5dac3a,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,5,True,,,,
8b83f8fd8c2243efa8cd20f7428d4dec,TARJETA,PAGO GASOLINERA,Transporte,Gasolina,Necesidad,True,,False,,4,True,,,,
166b063fd162432580d144fe333dc042,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
82650277dc8b4ef4a6b8c17616b4b543,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,9,True,,,,
db60a240a11a49c8a077f0422394d363,TARJETA,CURSO UDEMY,Educacion,Curso_Desarrollo,Necesidad,False,,False,,7,True,,,,
25f92a88414141c685c8fc0a3eab597a,TARJETA,COMIDA PARA MASCOTA,Mascotas,Mascotas_Comida,Necesidad,True,,False,,6,True,,,,
23f976bc97aa493e97d97f4a42760744,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,2,True,,,,
ff5bb31ab41b41708dff22ccebd19d25,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
598dfdd8a71d41e4a745b8dd24fcc05a,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
bab5876109714e699fed0bcd0452e3a8,TARJETA,CINE MOCK,Entretenimiento,Peliculas_Teatro,Deseo,False,,False,,8,True,,,,
db3327a5bb054deeae0daff4f23c2036,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,9,True,,,,
