id,group_id,amount,start_date,end_date,note
69861c63-5f39-4ae7-8a3b-d7b1ae89d6c7,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-03-20,2026-04-17,Fondo Comida
97802a7c-75c4-4288-af11-134455b2cc22,8c65cf09-adf1-496d-b838-38cddf6efc88,2.5,2026-03-20,2026-04-20,Fondo Comida
7e80f58b-dcc6-413f-ab6c-c67c2464aa39,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-03-20,2026-04-21,Fondo Comida
c652388c-4a71-4007-a7ba-e83c082cc5cb,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-04-22,Fondo Comida
e277c8c1-733a-4db6-95b1-c5fff1536ff5,8c65cf09-adf1-496d-b838-38cddf6efc88,3.5,2026-04-22,2026-04-24,Fondo Comida
bfee3e05-8555-4e8f-b617-6d95e41675c8,8c65cf09-adf1-496d-b838-38cddf6efc88,3.0,2026-04-22,2026-04-27,Fondo Comida
83fe175b-881f-4e0d-84de-e4ef77cceeff,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-04-28,Fondo Comida
4599350d-fc06-4d09-ae69-9ec5fff6efd7,8c65cf09-adf1-496d-b838-38cddf6efc88,2.75,2026-04-22,2026-04-29,Fondo Comida
74d385f9-3621-4a5c-9874-30e1d1e7647f,8c65cf09-adf1-496d-b838-38cddf6efc88,3.5,2026-04-22,2026-05-04,Fondo Comida
242990de-fa25-4dbf-a550-d5218f9c726b,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-05-05,Fondo Comida
83a602d1-77d6-4d3a-a21d-467339ae4948,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-05-06,Fondo Comida
91efd03a-b9c8-460f-ab05-9e963dbcffca,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-05-13,Fondo Comida
995b3ebe-04eb-4da7-96af-627f19075475,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-05-19,Fondo Comida
b9936fa7-201e-4b4b-b485-83d257da5fe7,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-04-22,2026-05-21,Fondo Comida
bceb709d-d1dc-43b0-aa1a-1be45083a06a,8c65cf09-adf1-496d-b838-38cddf6efc88,2.5,2026-04-22,2026-05-22,Fondo Comida
0293f95a-dbfb-4e5d-9175-d10877563ba1,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-05-26,Fondo Comida
e3567cb7-34ba-441b-9038-460d796ef079,8c65cf09-adf1-496d-b838-38cddf6efc88,7.67,2026-05-22,2026-05-27,Fondo Comida
1927289e-91c1-4796-884e-74e52505cdca,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-05-28,Fondo Comida
f1712dac-82cd-4147-9071-ea0954a342dd,8c65cf09-adf1-496d-b838-38cddf6efc88,3.35,2026-05-22,2026-05-29,Fondo Comida
75980b4b-ac16-4e50-a54d-6a9328753f67,8c65cf09-adf1-496d-b838-38cddf6efc88,3.5,2026-05-22,2026-06-01,Fondo Comida
6b51406f-c756-4465-b5db-5f08bac5dccc,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-02,Fondo Comida
88d017c3-74ac-4c0b-8863-be741a470620,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-03,Fondo Comida
5a687b98-1870-42a5-9ce8-1fd9a1c9c378,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-04,Fondo Comida
3398091c-fa85-4757-8d2e-02c77d138686,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-10,Fondo Comida
4b21b125-51d9-41b4-af9d-b87658219bf4,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-11,Fondo Comida
2246454e-8bd9-41ac-a364-4b195af9377c,8c65cf09-adf1-496d-b838-38cddf6efc88,2.5,2026-05-22,2026-06-12,Fondo Comida
28ad14fe-c008-451e-bcde-d872e9d79b14,8c65cf09-adf1-496d-b838-38cddf6efc88,4.5,2026-05-22,2026-06-15,Fondo Comida
f230edc7-1360-485c-aee9-196c20b242cb,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-16,Fondo Comida
ee0c2df5-164e-4c48-9cd4-940b5d03bbee,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-17,Fondo Comida
6aa58f2b-9de3-4fce-b5c7-8f5497b66bd7,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-18,Fondo Comida
dc8d4529-0672-4000-89e2-61213ba0d4bd,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-19,Fondo Comida
29e5f417-bcb3-4463-8430-62df23f688e7,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-05-22,2026-06-22,Fondo Comida
562b4900-e8ec-474a-b5a7-23e355dff7f6,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-06-22,2026-06-22,Fondo Comida
fd037597-2500-453e-81ed-da7be6fac414,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-06-22,2026-06-23,Fondo Comida
5275f941-7ba3-4a97-899f-dd6920fd27ee,8c65cf09-adf1-496d-b838-38cddf6efc88,4.25,2026-06-22,2026-06-24,Fondo Comida
afd81e08-65f6-48fe-8c05-2882f921e0fe,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-06-22,2026-06-26,Fondo Comida
3b0f3ba1-c4cf-4f29-b13d-724f5a451204,8c65cf09-adf1-496d-b838-38cddf6efc88,0.36,2026-06-22,2026-06-29,Fondo Comida
a9b2c2ec-12e2-4f84-848c-91e4569953be,8c65cf09-adf1-496d-b838-38cddf6efc88,0.05,2026-06-22,2026-06-29,Fondo Comida
eca1d6b7-ecc6-4303-9edc-c0daec4d8eaf,8c65cf09-adf1-496d-b838-38cddf6efc88,4.58,2026-06-22,2026-06-29,Fondo Comida
d8d75abb-5d3d-4a98-9312-fb5bd93ecf4e,8c65cf09-adf1-496d-b838-38cddf6efc88,10.0,2026-06-22,2026-06-29,Fondo Comida
45e00217-742a-4f49-8685-6e378bca9619,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-06-22,2026-06-30,Fondo Comida
f93431bc-10fb-4aa3-9032-2a6297760e3d,8c65cf09-adf1-496d-b838-38cddf6efc88,23.0,2026-06-22,2026-07-01,Fondo Comida
c3442e08-aa86-4214-87de-cd2327c1a7e4,8c65cf09-adf1-496d-b838-38cddf6efc88,7.53,2026-06-22,2026-07-02,Fondo Comida
bb8d075c-2ec3-4f74-9caa-8ea7cb1811c0,8c65cf09-adf1-496d-b838-38cddf6efc88,0.11,2026-06-22,2026-07-02,Fondo Comida
e781c3e0-6c75-41ad-87a2-c6d3abda93c1,8c65cf09-adf1-496d-b838-38cddf6efc88,3.35,2026-06-22,2026-07-03,Fondo Comida
18fa3f95-7cf9-4bea-8dd2-1c0061728c4f,8c65cf09-adf1-496d-b838-38cddf6efc88,4.0,2026-06-22,2026-07-09,Fondo Comida
